id,label
SHSE.600282_201905,0
SHSE.600282_201906,1
SHSE.600282_201907,0
SHSE.600282_201908,0
SHSE.600282_201909,0
SHSE.600282_201910,1
SHSE.600282_201911,0
SHSE.600282_201912,1
SHSE.600282_202001,1
SHSE.600282_202002,1
SHSE.600282_202003,0
SHSE.600277_201901,1
SHSE.600277_201902,0
SHSE.600277_201903,1
SHSE.600277_201904,1
SHSE.600277_201906,0
SHSE.600277_201907,0
SHSE.600277_201908,0
SHSE.600277_201909,0
SHSE.600277_201910,0
SHSE.600277_201911,0
SHSE.600277_201912,1
SHSE.600277_202002,0
SHSE.600277_202003,0
SHSE.600329_201901,0
SHSE.600329_201902,0
SHSE.600329_201903,1
SHSE.600329_201904,1
SHSE.600329_201905,0
SHSE.600329_201906,0
SHSE.600329_201907,0
SHSE.600329_201908,1
SHSE.600329_201909,1
SHSE.600329_201910,0
SHSE.600329_201911,0
SHSE.600329_201912,0
SHSE.600329_202001,1
SHSE.600329_202002,1
SHSE.600329_202003,0
SHSE.600335_201901,0
SHSE.600335_201902,0
SHSE.600335_201903,0
SHSE.600335_201904,0
SHSE.600335_201905,0
SHSE.600335_201906,1
SHSE.600335_201907,0
SHSE.600335_201908,1
SHSE.600335_201909,1
SHSE.600335_201910,0
SHSE.600335_201911,1
SHSE.600335_201912,0
SHSE.600335_202001,0
SHSE.600335_202002,0
SHSE.600335_202003,1
SHSE.600291_201901,0
SHSE.600291_201902,1
SHSE.600291_201903,0
SHSE.600291_201904,0
SHSE.600291_201905,0
SHSE.600291_201906,1
SHSE.600291_201907,1
SHSE.600291_201908,0
SHSE.600291_201909,1
SHSE.600291_201910,0
SHSE.600291_201911,0
SHSE.600291_201912,0
SHSE.600291_202001,1
SHSE.600291_202002,0
SHSE.600291_202003,1
SZSE.000513_201901,0
SZSE.000513_201902,1
SZSE.000513_201903,1
SZSE.000513_201904,0
SZSE.000513_201905,0
SZSE.000513_201906,1
SZSE.000513_201907,0
SZSE.000513_201908,0
SZSE.000513_201909,1
SZSE.000513_201910,1
SZSE.000513_201911,1
SZSE.000513_201912,1
SZSE.000513_202001,0
SZSE.000513_202002,0
SZSE.000513_202003,0
SHSE.600338_201901,0
SHSE.600338_201902,1
SHSE.600338_201903,1
SHSE.600338_201904,0
SHSE.600338_201905,0
SHSE.600338_201906,1
SHSE.600338_201907,0
SHSE.600338_201908,0
SHSE.600338_201909,1
SHSE.600338_201910,1
SHSE.600338_201911,1
SHSE.600338_201912,1
SHSE.600338_202001,0
SHSE.600338_202002,0
SHSE.600338_202003,1
SHSE.600339_201901,0
SHSE.600339_201902,0
SHSE.600339_201903,0
SHSE.600339_201904,0
SHSE.600339_201905,0
SHSE.600339_201906,0
SHSE.600339_201907,1
SHSE.600339_201908,0
SHSE.600339_201909,0
SHSE.600339_201910,0
SHSE.600339_201911,1
SHSE.600339_201912,1
SHSE.600339_202001,0
SHSE.600339_202002,1
SHSE.600339_202003,1
SHSE.600350_201901,0
SHSE.600350_201902,0
SHSE.600350_201903,1
SHSE.600350_201904,0
SHSE.600350_201905,0
SHSE.600350_201906,1
SHSE.600350_201907,0
SHSE.600350_201908,0
SHSE.600350_201909,0
SHSE.600350_201910,0
SHSE.600350_201911,0
SHSE.600350_201912,0
SHSE.600350_202001,0
SHSE.600350_202002,0
SHSE.600350_202003,1
SHSE.600298_201901,1
SHSE.600298_201902,0
SHSE.600298_201903,0
SHSE.600298_201904,1
SHSE.600298_201905,1
SHSE.600298_201906,1
SHSE.600298_201907,0
SHSE.600298_201908,1
SHSE.600298_201909,0
SHSE.600298_201910,1
SHSE.600298_201911,1
SHSE.600298_201912,0
SHSE.600298_202001,1
SHSE.600298_202002,0
SHSE.600298_202003,1
SZSE.000519_201901,0
SZSE.000519_201902,0
SZSE.000519_201903,0
SZSE.000519_201904,0
SZSE.000519_201905,0
SZSE.000519_201906,0
SZSE.000519_201907,0
SZSE.000519_201908,1
SZSE.000519_201909,0
SZSE.000519_201910,0
SZSE.000519_201911,0
SZSE.000519_201912,0
SZSE.000519_202001,1
SZSE.000519_202002,0
SZSE.000519_202003,0
SHSE.600348_201901,1
SHSE.600348_201902,0
SHSE.600348_201903,0
SHSE.600348_201904,0
SHSE.600348_201905,1
SHSE.600348_201906,0
SHSE.600348_201907,0
SHSE.600348_201908,1
SHSE.600348_201909,0
SHSE.600348_201910,0
SHSE.600348_201911,0
SHSE.600348_201912,0
SHSE.600348_202001,1
SHSE.600348_202002,1
SHSE.600348_202003,0
SHSE.600410_201901,0
SHSE.600410_201902,0
SHSE.600410_201903,1
SHSE.600410_201904,0
SHSE.600410_201905,1
SHSE.600410_201906,0
SHSE.600410_201907,0
SHSE.600410_201908,0
SHSE.600410_201909,0
SHSE.600410_201910,0
SHSE.600410_201911,0
SHSE.600410_201912,0
SHSE.600410_202001,1
SHSE.600410_202002,0
SHSE.600410_202003,0
SZSE.000528_201901,1
SZSE.000528_201902,1
SZSE.000528_201903,0
SZSE.000528_201904,0
SZSE.000528_201905,0
SZSE.000528_201906,0
SZSE.000528_201907,0
SZSE.000528_201908,1
SZSE.000528_201909,0
SZSE.000528_201910,0
SZSE.000528_201911,0
SZSE.000528_201912,0
SZSE.000528_202001,0
SZSE.000528_202002,0
SZSE.000528_202003,1
SHSE.600409_201901,1
SHSE.600409_201902,1
SHSE.600409_201903,1
SHSE.600409_201904,1
SHSE.600409_201905,1
SHSE.600409_201906,1
SHSE.600409_201907,0
SHSE.600409_201908,0
SHSE.600409_201909,0
SHSE.600409_201910,1
SHSE.600409_201911,1
SHSE.600409_201912,0
SHSE.600409_202001,1
SHSE.600409_202002,0
SHSE.600409_202003,0
SHSE.600415_201901,1
SHSE.600415_201902,0
SHSE.600415_201903,1
SHSE.600415_201904,1
SHSE.600415_201905,1
SHSE.600415_201906,0
SHSE.600415_201907,1
SHSE.600415_201908,0
SHSE.600415_201909,1
SHSE.600415_201910,1
SHSE.600415_201911,1
SHSE.600415_201912,0
SHSE.600415_202001,0
SHSE.600415_202002,0
SHSE.600415_202003,0
SZSE.000536_201901,0
SZSE.000536_201902,1
SZSE.000536_201903,0
SZSE.000536_201904,0
SZSE.000536_201905,0
SZSE.000536_201906,1
SZSE.000536_201907,0
SZSE.000536_201908,0
SZSE.000536_201909,0
SZSE.000536_201910,1
SZSE.000536_201911,1
SZSE.000536_201912,0
SZSE.000536_202001,0
SZSE.000536_202002,0
SZSE.000536_202003,0
SZSE.000537_201901,0
SZSE.000537_201902,0
SZSE.000537_201903,1
SZSE.000537_201904,0
SZSE.000537_201905,1
SZSE.000537_201906,0
SZSE.000537_201907,1
SZSE.000537_201908,0
SZSE.000537_201909,0
SZSE.000537_201910,0
SZSE.000537_201911,1
SZSE.000537_201912,0
SZSE.000537_202001,1
SZSE.000537_202002,0
SZSE.000537_202003,0
SZSE.000488_201901,1
SZSE.000488_201902,1
SZSE.000488_201903,0
SZSE.000488_201904,0
SZSE.000488_201905,1
SZSE.000488_201906,0
SZSE.000488_201907,0
SZSE.000488_201908,1
SZSE.000488_201909,0
SZSE.000488_201910,1
SZSE.000488_201911,0
SZSE.000488_201912,1
SZSE.000488_202001,0
SZSE.000488_202002,1
SZSE.000488_202003,1
SZSE.000543_201901,0
SZSE.000543_201902,0
SZSE.000543_201903,0
SZSE.000543_201904,0
SZSE.000543_201905,1
SZSE.000543_201906,0
SZSE.000543_201907,1
SZSE.000543_201908,1
SZSE.000543_201909,0
SZSE.000543_201910,1
SZSE.000543_201911,0
SZSE.000543_201912,0
SZSE.000543_202001,0
SZSE.000543_202002,0
SZSE.000543_202003,0
SHSE.600373_201901,0
SHSE.600373_201902,0
SHSE.600373_201903,0
SHSE.600373_201904,0
SHSE.600373_201905,0
SHSE.600373_201906,0
SHSE.600373_201907,1
SHSE.600373_201908,1
SHSE.600373_201909,0
SHSE.600373_201910,0
SHSE.600373_201911,0
SHSE.600373_201912,0
SHSE.600373_202001,0
SHSE.600373_202002,1
SHSE.600373_202003,0
SHSE.600418_201901,1
SHSE.600418_201902,1
SHSE.600418_201903,0
SHSE.600418_201904,1
SHSE.600418_201905,0
SHSE.600418_201906,1
SHSE.600418_201907,0
SHSE.600418_201908,1
SHSE.600418_201909,0
SHSE.600418_201910,0
SHSE.600418_201911,0
SHSE.600418_201912,0
SHSE.600418_202001,1
SHSE.600418_202002,0
SHSE.600418_202003,1
SZSE.000600_201901,1
SZSE.000600_201902,1
SZSE.000600_201903,0
SZSE.000600_201904,0
SZSE.000600_201905,0
SZSE.000600_201906,1
SZSE.000600_201907,1
SZSE.000600_201908,0
SZSE.000600_201909,0
SZSE.000600_201910,0
SZSE.000600_201911,1
SZSE.000600_201912,0
SZSE.000600_202001,0
SZSE.000600_202002,0
SZSE.000600_202003,0
SHSE.600380_201901,1
SHSE.600380_201902,0
SHSE.600380_201903,0
SHSE.600380_201904,1
SHSE.600380_201905,0
SHSE.600380_201906,1
SHSE.600380_201907,0
SHSE.600380_201908,0
SHSE.600380_201909,0
SHSE.600380_201910,0
SHSE.600380_201911,1
SHSE.600380_201912,0
SHSE.600380_202001,0
SHSE.600380_202002,0
SHSE.600380_202003,0
SHSE.600426_201901,0
SHSE.600426_201902,0
SHSE.600426_201903,0
SHSE.600426_201904,1
SHSE.600426_201905,1
SHSE.600426_201906,1
SHSE.600426_201907,1
SHSE.600426_201908,0
SHSE.600426_201909,0
SHSE.600426_201910,0
SHSE.600426_201911,0
SHSE.600426_201912,0
SHSE.600426_202001,0
SHSE.600426_202002,1
SHSE.600426_202003,0
SHSE.600376_201901,0
SHSE.600376_201902,0
SHSE.600376_201903,0
SHSE.600376_201904,1
SHSE.600376_201905,1
SHSE.600376_201906,0
SHSE.600376_201907,1
SHSE.600376_201908,0
SHSE.600376_201909,1
SHSE.600376_201910,1
SHSE.600376_201911,0
SHSE.600376_201912,0
SHSE.600376_202001,1
SHSE.600376_202002,0
SHSE.600376_202003,0
SZSE.000547_201901,0
SZSE.000547_201902,0
SZSE.000547_201903,0
SZSE.000547_201904,1
SZSE.000547_201905,0
SZSE.000547_201906,0
SZSE.000547_201907,0
SZSE.000547_201908,0
SZSE.000547_201909,1
SZSE.000547_201910,1
SZSE.000547_201911,0
SZSE.000547_201912,0
SZSE.000547_202001,1
SZSE.000547_202002,1
SZSE.000547_202003,0
SZSE.000553_201901,1
SZSE.000553_201902,0
SZSE.000553_201903,0
SZSE.000553_201904,1
SZSE.000553_201905,1
SZSE.000553_201906,1
SZSE.000553_201907,0
SZSE.000553_201908,1
SZSE.000553_201909,1
SZSE.000553_201910,0
SZSE.000553_201911,0
SZSE.000553_201912,0
SZSE.000553_202001,0
SZSE.000553_202002,1
SZSE.000553_202003,1
SHSE.600428_201901,0
SHSE.600428_201902,0
SHSE.600428_201903,1
SHSE.600428_201904,0
SHSE.600428_201905,0
SHSE.600428_201906,0
SHSE.600428_201907,1
SHSE.600428_201908,0
SHSE.600428_201909,1
SHSE.600428_201910,1
SHSE.600428_201911,0
SHSE.600428_201912,1
SHSE.600428_202001,1
SHSE.600428_202002,0
SHSE.600428_202003,0
SHSE.600435_201901,1
SHSE.600435_201902,0
SHSE.600435_201903,1
SHSE.600435_201904,1
SHSE.600435_201905,0
SHSE.600435_201906,0
SHSE.600435_201907,0
SHSE.600435_201908,1
SHSE.600435_201909,0
SHSE.600435_201910,1
SHSE.600435_201911,1
SHSE.600435_201912,0
SHSE.600435_202001,1
SHSE.600435_202002,0
SHSE.600435_202003,1
SZSE.000563_201901,1
SZSE.000563_201902,0
SZSE.000563_201903,0
SZSE.000563_201904,1
SZSE.000563_201905,0
SZSE.000563_201906,0
SZSE.000563_201907,1
SZSE.000563_201908,0
SZSE.000563_201909,0
SZSE.000563_201910,0
SZSE.000563_201911,1
SZSE.000563_201912,0
SZSE.000563_202001,0
SZSE.000563_202002,0
SZSE.000563_202003,1
SHSE.600392_201901,0
SHSE.600392_201902,1
SHSE.600392_201903,0
SHSE.600392_201904,1
SHSE.600392_201905,0
SHSE.600392_201906,0
SHSE.600392_201907,0
SHSE.600392_201908,1
SHSE.600392_201909,0
SHSE.600392_201910,1
SHSE.600392_201911,0
SHSE.600392_201912,1
SHSE.600392_202001,0
SHSE.600392_202002,0
SHSE.600392_202003,0
SHSE.600388_201901,0
SHSE.600388_201902,0
SHSE.600388_201903,0
SHSE.600388_201904,1
SHSE.600388_201905,0
SHSE.600388_201906,1
SHSE.600388_201907,0
SHSE.600388_201908,1
SHSE.600388_201909,0
SHSE.600388_201910,1
SHSE.600388_201911,0
SHSE.600388_201912,1
SHSE.600388_202001,1
SHSE.600388_202002,0
SHSE.600388_202003,0
SZSE.000564_201901,0
SZSE.000564_201902,1
SZSE.000564_201903,0
SZSE.000564_201904,1
SZSE.000564_201905,0
SZSE.000564_201906,0
SZSE.000564_201907,1
SZSE.000564_201908,0
SZSE.000564_201909,0
SZSE.000564_201910,0
SZSE.000564_201911,0
SZSE.000564_201912,0
SZSE.000564_202001,0
SZSE.000564_202002,0
SZSE.000564_202003,0
SZSE.000559_201901,0
SZSE.000559_201902,0
SZSE.000559_201903,0
SZSE.000559_201904,0
SZSE.000559_201905,1
SZSE.000559_201906,1
SZSE.000559_201907,0
SZSE.000559_201908,0
SZSE.000559_201909,0
SZSE.000559_201910,1
SZSE.000559_201911,1
SZSE.000559_201912,1
SZSE.000559_202001,0
SZSE.000559_202002,0
SZSE.000559_202003,0
SZSE.300001_201901,1
SZSE.300001_201902,0
SZSE.300001_201903,0
SZSE.300001_201904,0
SZSE.300001_201905,0
SZSE.300001_201906,1
SZSE.300001_201907,0
SZSE.300001_201908,1
SZSE.300001_201909,0
SZSE.300001_201910,1
SZSE.300001_201911,1
SZSE.300001_201912,0
SZSE.300001_202001,0
SZSE.300001_202002,1
SZSE.300001_202003,1
SHSE.600500_201901,0
SHSE.600500_201902,0
SHSE.600500_201903,1
SHSE.600500_201904,0
SHSE.600500_201905,1
SHSE.600500_201906,1
SHSE.600500_201907,1
SHSE.600500_201908,1
SHSE.600500_201909,1
SHSE.600500_201910,1
SHSE.600500_201911,1
SHSE.600500_201912,1
SHSE.600500_202001,1
SHSE.600500_202002,0
SHSE.600500_202003,0
SZSE.300002_201901,0
SZSE.300002_201902,0
SZSE.300002_201903,0
SZSE.300002_201904,0
SZSE.300002_201905,0
SZSE.300002_201906,0
SZSE.300002_201907,1
SZSE.300002_201908,1
SZSE.300002_201909,0
SZSE.300002_201910,0
SZSE.300002_201911,0
SZSE.300002_201912,0
SZSE.300002_202001,0
SZSE.300002_202002,0
SZSE.300002_202003,1
SHSE.601000_201901,0
SHSE.601000_201902,0
SHSE.601000_201903,0
SHSE.601000_201904,0
SHSE.601000_201905,1
SHSE.601000_201906,1
SHSE.601000_201907,1
SHSE.601000_201908,0
SHSE.601000_201909,0
SHSE.601000_201910,0
SHSE.601000_201911,0
SHSE.601000_201912,0
SHSE.601000_202001,0
SHSE.601000_202002,0
SHSE.601000_202003,0
SHSE.601001_201901,0
SHSE.601001_201902,0
SHSE.601001_201903,0
SHSE.601001_201904,0
SHSE.601001_201905,0
SHSE.601001_201906,0
SHSE.601001_201907,0
SHSE.601001_201908,1
SHSE.601001_201909,0
SHSE.601001_201910,0
SHSE.601001_201911,1
SHSE.601001_201912,0
SHSE.601001_202001,0
SHSE.601001_202002,0
SHSE.601001_202003,0
SZSE.000623_201901,1
SZSE.000623_201902,0
SZSE.000623_201903,0
SZSE.000623_201904,1
SZSE.000623_201905,1
SZSE.000623_201906,1
SZSE.000623_201907,0
SZSE.000623_201908,0
SZSE.000623_201909,0
SZSE.000623_201910,0
SZSE.000623_201911,1
SZSE.000623_201912,1
SZSE.000623_202001,0
SZSE.000623_202002,1
SZSE.000623_202003,0
SZSE.300010_201901,1
SZSE.300010_201902,1
SZSE.300010_201903,1
SZSE.300010_201904,1
SZSE.300010_201905,0
SZSE.300010_201906,0
SZSE.300010_201907,0
SZSE.300010_201908,0
SZSE.300010_201909,0
SZSE.300010_201910,0
SZSE.300010_201911,0
SZSE.300010_201912,1
SZSE.300010_202001,0
SZSE.300010_202002,0
SZSE.300010_202003,1
SHSE.601003_201901,0
SHSE.601003_201902,1
SHSE.601003_201903,0
SHSE.601003_201904,1
SHSE.601003_201905,0
SHSE.601003_201906,0
SHSE.601003_201907,0
SHSE.601003_201908,0
SHSE.601003_201909,0
SHSE.601003_201910,0
SHSE.601003_201911,0
SHSE.601003_201912,0
SHSE.601003_202001,0
SHSE.601003_202002,0
SHSE.601003_202003,0
SHSE.601005_201901,0
SHSE.601005_201902,0
SHSE.601005_201903,1
SHSE.601005_201904,0
SHSE.601005_201905,1
SHSE.601005_201906,0
SHSE.601005_201907,0
SHSE.601005_201908,0
SHSE.601005_201909,1
SHSE.601005_201910,1
SHSE.601005_201911,0
SHSE.601005_201912,1
SHSE.601005_202001,1
SHSE.601005_202002,0
SHSE.601005_202003,0
SZSE.300012_201901,0
SZSE.300012_201902,0
SZSE.300012_201903,1
SZSE.300012_201904,1
SZSE.300012_201905,0
SZSE.300012_201906,1
SZSE.300012_201907,0
SZSE.300012_201908,1
SZSE.300012_201909,1
SZSE.300012_201910,1
SZSE.300012_201911,0
SZSE.300012_201912,0
SZSE.300012_202001,1
SZSE.300012_202002,1
SZSE.300012_202003,1
SHSE.600460_201901,0
SHSE.600460_201902,0
SHSE.600460_201903,1
SHSE.600460_201904,1
SHSE.600460_201905,0
SHSE.600460_201906,1
SHSE.600460_201907,1
SHSE.600460_201908,0
SHSE.600460_201909,0
SHSE.600460_201910,1
SHSE.600460_201911,1
SHSE.600460_201912,0
SHSE.600460_202001,0
SHSE.600460_202002,0
SHSE.600460_202003,1
SZSE.000581_201901,0
SZSE.000581_201902,1
SZSE.000581_201903,1
SZSE.000581_201904,0
SZSE.000581_201905,1
SZSE.000581_201906,0
SZSE.000581_201907,1
SZSE.000581_201908,0
SZSE.000581_201909,0
SZSE.000581_201910,0
SZSE.000581_201911,0
SZSE.000581_201912,0
SZSE.000581_202001,1
SZSE.000581_202002,0
SZSE.000581_202003,1
SHSE.600511_201901,0
SHSE.600511_201902,0
SHSE.600511_201903,1
SHSE.600511_201904,0
SHSE.600511_201905,1
SHSE.600511_201906,1
SHSE.600511_201907,1
SHSE.600511_201908,1
SHSE.600511_201909,0
SHSE.600511_201910,1
SHSE.600511_201911,1
SHSE.600511_201912,1
SHSE.600511_202001,1
SHSE.600511_202002,1
SHSE.600511_202003,1
SZSE.300009_201901,0
SZSE.300009_201902,0
SZSE.300009_201903,0
SZSE.300009_201904,1
SZSE.300009_201905,0
SZSE.300009_201906,0
SZSE.300009_201907,1
SZSE.300009_201908,0
SZSE.300009_201909,0
SZSE.300009_201910,0
SZSE.300009_201911,0
SZSE.300009_201912,0
SZSE.300009_202001,1
SZSE.300009_202002,0
SZSE.300009_202003,0
SHSE.600507_201901,0
SHSE.600507_201902,0
SHSE.600507_201903,0
SHSE.600507_201904,1
SHSE.600507_201905,1
SHSE.600507_201906,0
SHSE.600507_201907,0
SHSE.600507_201908,1
SHSE.600507_201909,1
SHSE.600507_201910,1
SHSE.600507_201911,1
SHSE.600507_201912,1
SHSE.600507_202001,1
SHSE.600507_202002,0
SHSE.600507_202003,0
SZSE.300014_201901,1
SZSE.300014_201902,0
SZSE.300014_201903,1
SZSE.300014_201904,0
SZSE.300014_201905,0
SZSE.300014_201906,0
SZSE.300014_201907,0
SZSE.300014_201908,1
SZSE.300014_201909,0
SZSE.300014_201910,0
SZSE.300014_201911,1
SZSE.300014_201912,0
SZSE.300014_202001,1
SZSE.300014_202002,1
SZSE.300014_202003,0
SHSE.600515_201901,0
SHSE.600515_201902,0
SHSE.600515_201903,0
SHSE.600515_201904,0
SHSE.600515_201905,0
SHSE.600515_201906,0
SHSE.600515_201907,0
SHSE.600515_201908,0
SHSE.600515_201909,1
SHSE.600515_201910,1
SHSE.600515_201911,1
SHSE.600515_201912,0
SHSE.600515_202001,0
SHSE.600515_202002,0
SHSE.600515_202003,0
SZSE.000636_201901,0
SZSE.000636_201902,1
SZSE.000636_201903,0
SZSE.000636_201904,0
SZSE.000636_201905,1
SZSE.000636_201906,1
SZSE.000636_201907,0
SZSE.000636_201908,1
SZSE.000636_201909,0
SZSE.000636_201910,0
SZSE.000636_201911,0
SZSE.000636_201912,0
SZSE.000636_202001,0
SZSE.000636_202002,0
SZSE.000636_202003,1
SHSE.600521_201901,1
SHSE.600521_201902,1
SHSE.600521_201903,0
SHSE.600521_201904,1
SHSE.600521_201905,1
SHSE.600521_201906,1
SHSE.600521_201907,0
SHSE.600521_201908,1
SHSE.600521_201909,1
SHSE.600521_201910,0
SHSE.600521_201911,1
SHSE.600521_201912,0
SHSE.600521_202001,1
SHSE.600521_202002,0
SHSE.600521_202003,1
SHSE.600466_201901,1
SHSE.600466_201902,0
SHSE.600466_201903,0
SHSE.600466_201904,1
SHSE.600466_201905,0
SHSE.600466_201906,0
SHSE.600466_201907,0
SHSE.600466_201908,0
SHSE.600466_201909,0
SHSE.600466_201910,0
SHSE.600466_201911,1
SHSE.600466_201912,0
SHSE.600466_202001,1
SHSE.600466_202002,0
SHSE.600466_202003,0
SHSE.601016_201901,0
SHSE.601016_201902,0
SHSE.601016_201903,0
SHSE.601016_201904,0
SHSE.601016_201905,1
SHSE.601016_201906,1
SHSE.601016_201907,0
SHSE.601016_201908,0
SHSE.601016_201909,1
SHSE.601016_201910,1
SHSE.601016_201911,0
SHSE.601016_201912,0
SHSE.601016_202001,0
SHSE.601016_202002,0
SHSE.601016_202003,0
SHSE.601019_201901,1
SHSE.601019_201902,0
SHSE.601019_201903,1
SHSE.601019_201904,1
SHSE.601019_201905,1
SHSE.601019_201906,0
SHSE.601019_201907,0
SHSE.601019_201908,0
SHSE.601019_201909,0
SHSE.601019_201910,0
SHSE.601019_201911,1
SHSE.601019_201912,1
SHSE.601019_202001,0
SHSE.601019_202002,1
SHSE.601019_202003,1
SZSE.300026_201901,0
SZSE.300026_201902,0
SZSE.300026_201903,0
SZSE.300026_201904,1
SZSE.300026_201905,0
SZSE.300026_201906,1
SZSE.300026_201907,0
SZSE.300026_201908,1
SZSE.300026_201909,0
SZSE.300026_201910,0
SZSE.300026_201911,0
SZSE.300026_201912,0
SZSE.300026_202001,1
SZSE.300026_202002,0
SZSE.300026_202003,0
SZSE.300027_201901,0
SZSE.300027_201902,0
SZSE.300027_201903,0
SZSE.300027_201904,1
SZSE.300027_201905,0
SZSE.300027_201906,0
SZSE.300027_201907,0
SZSE.300027_201908,1
SZSE.300027_201909,0
SZSE.300027_201910,1
SZSE.300027_201911,1
SZSE.300027_201912,0
SZSE.300027_202001,1
SZSE.300027_202002,0
SZSE.300027_202003,1
SZSE.000598_201901,1
SZSE.000598_201902,1
SZSE.000598_201903,0
SZSE.000598_201904,1
SZSE.000598_201905,1
SZSE.000598_201906,1
SZSE.000598_201907,1
SZSE.000598_201908,0
SZSE.000598_201909,0
SZSE.000598_201910,0
SZSE.000598_201911,1
SZSE.000598_201912,0
SZSE.000598_202001,0
SZSE.000598_202002,1
SZSE.000598_202003,0
SHSE.600528_201901,0
SHSE.600528_201902,0
SHSE.600528_201903,1
SHSE.600528_201904,1
SHSE.600528_201905,0
SHSE.600528_201906,1
SHSE.600528_201907,1
SHSE.600528_201908,1
SHSE.600528_201909,0
SHSE.600528_201910,1
SHSE.600528_201911,0
SHSE.600528_201912,0
SHSE.600528_202001,1
SHSE.600528_202002,1
SHSE.600528_202003,0
SHSE.600478_201901,0
SHSE.600478_201902,0
SHSE.600478_201903,1
SHSE.600478_201904,1
SHSE.600478_201905,0
SHSE.600478_201906,1
SHSE.600478_201907,1
SHSE.600478_201908,0
SHSE.600478_201909,0
SHSE.600478_201910,1
SHSE.600478_201911,0
SHSE.600478_201912,1
SHSE.600478_202001,0
SHSE.600478_202002,0
SHSE.600478_202003,1
SHSE.600486_201901,1
SHSE.600486_201902,1
SHSE.600486_201903,0
SHSE.600486_201904,0
SHSE.600486_201905,0
SHSE.600486_201906,0
SHSE.600486_201907,1
SHSE.600486_201908,1
SHSE.600486_201909,0
SHSE.600486_201910,0
SHSE.600486_201911,0
SHSE.600486_201912,1
SHSE.600486_202001,1
SHSE.600486_202002,1
SHSE.600486_202003,1
SHSE.600536_201901,0
SHSE.600536_201902,0
SHSE.600536_201903,0
SHSE.600536_201904,0
SHSE.600536_201905,1
SHSE.600536_201906,0
SHSE.600536_201907,0
SHSE.600536_201908,0
SHSE.600536_201909,0
SHSE.600536_201910,0
SHSE.600536_201911,1
SHSE.600536_201912,0
SHSE.600536_202001,1
SHSE.600536_202002,1
SHSE.600536_202003,1
SZSE.000712_201901,0
SZSE.000712_201902,1
SZSE.000712_201903,1
SZSE.000712_201904,0
SZSE.000712_201905,1
SZSE.000712_201906,1
SZSE.000712_201907,0
SZSE.000712_201908,1
SZSE.000712_201909,1
SZSE.000712_201910,1
SZSE.000712_201911,0
SZSE.000712_201912,0
SZSE.000712_202001,1
SZSE.000712_202002,1
SZSE.000712_202003,0
SHSE.601100_201901,1
SHSE.601100_201902,0
SHSE.601100_201903,1
SHSE.601100_201904,0
SHSE.601100_201905,1
SHSE.601100_201906,0
SHSE.601100_201907,0
SHSE.601100_201908,0
SHSE.601100_201909,0
SHSE.601100_201910,1
SHSE.601100_201911,0
SHSE.601100_201912,0
SHSE.601100_202001,0
SHSE.601100_202002,1
SHSE.601100_202003,1
SHSE.600545_201901,1
SHSE.600545_201902,1
SHSE.600545_201903,0
SHSE.600545_201904,0
SHSE.600545_201905,0
SHSE.600545_201906,0
SHSE.600545_201907,0
SHSE.600545_201908,1
SHSE.600545_201909,0
SHSE.600545_201910,1
SHSE.600545_201911,1
SHSE.600545_201912,0
SHSE.600545_202001,0
SHSE.600545_202002,0
SHSE.600545_202003,1
SZSE.000717_201901,0
SZSE.000717_201902,1
SZSE.000717_201903,0
SZSE.000717_201904,0
SZSE.000717_201905,1
SZSE.000717_201906,1
SZSE.000717_201907,1
SZSE.000717_201908,0
SZSE.000717_201909,0
SZSE.000717_201910,0
SZSE.000717_201911,1
SZSE.000717_201912,0
SZSE.000717_202001,1
SZSE.000717_202002,0
SZSE.000717_202003,0
SHSE.600497_201901,1
SHSE.600497_201902,1
SHSE.600497_201903,0
SHSE.600497_201904,1
SHSE.600497_201905,0
SHSE.600497_201906,0
SHSE.600497_201907,1
SHSE.600497_201908,1
SHSE.600497_201909,0
SHSE.600497_201910,0
SHSE.600497_201911,0
SHSE.600497_201912,1
SHSE.600497_202001,1
SHSE.600497_202002,1
SHSE.600497_202003,0
SZSE.000718_201901,0
SZSE.000718_201902,1
SZSE.000718_201903,0
SZSE.000718_201904,1
SZSE.000718_201905,0
SZSE.000718_201906,1
SZSE.000718_201907,0
SZSE.000718_201908,0
SZSE.000718_201909,0
SZSE.000718_201910,1
SZSE.000718_201911,1
SZSE.000718_201912,0
SZSE.000718_202001,1
SZSE.000718_202002,0
SZSE.000718_202003,0
SHSE.600499_201901,1
SHSE.600499_201902,0
SHSE.600499_201903,0
SHSE.600499_201904,1
SHSE.600499_201905,0
SHSE.600499_201906,0
SHSE.600499_201907,0
SHSE.600499_201908,0
SHSE.600499_201909,0
SHSE.600499_201910,0
SHSE.600499_201911,1
SHSE.600499_201912,0
SHSE.600499_202001,0
SHSE.600499_202002,0
SHSE.600499_202003,0
SHSE.600549_201901,0
SHSE.600549_201902,0
SHSE.600549_201903,0
SHSE.600549_201904,0
SHSE.600549_201905,0
SHSE.600549_201906,1
SHSE.600549_201907,0
SHSE.600549_201908,0
SHSE.600549_201909,0
SHSE.600549_201910,0
SHSE.600549_201911,1
SHSE.600549_201912,1
SHSE.600549_202001,0
SHSE.600549_202002,0
SHSE.600549_202003,0
SZSE.000681_201901,0
SZSE.000681_201902,1
